id,doc_type,title,content,created_by,created_at,updated_at
1053514d-96d8-49c4-81dc-3eb1a042ac12,asana,Pose dedicated to the sage Marichi A,"## Sanskrit Name
Marichyasana A

## Category
Seated

## Benefits
- Stretches the spine and shoulders
- Stimulates abdominal organs
- Improves digestion
- Strengthens the back
- Increases flexibility in the hips

## Contraindications
- Lower back injury
- Shoulder injury
- Knee injury

## Modifications
- Use a strap if hands don't reach
- Sit on a folded blanket for tight hamstrings
- Keep extended leg slightly bent

## Preparatory Poses

- [Staff Pose](/library/ef0d0f31-fd77-4329-85e3-b031539c66d6)

- [Head-to-Knee Pose](/library/50967abd-b36b-4e00-8cf4-52f83f9f235c)

- [Seated Forward Fold](/library/2005893f-9839-4e7f-9c7b-fb2cadf2c2cf)

- [Half Lord of the Fishes Pose](/library/a7259200-a763-4349-9efa-e64d5b471fda)",cdbdccbc-9125-4d58-bf12-58fbb889c8c6,2025-05-15 14:41:05.377864+00,2025-05-15 14:41:05.377864+00
066ba829-a02c-487d-a88e-6647f167e0c3,asana,Hero's Pose,"## Sanskrit Name
Virasana

## Category
Seated

## Benefits
- Stretches the thighs, knees, and ankles
- Strengthens the arches
- Improves digestion and relieves gas
- Helps relieve menopause symptoms
- Reduces swelling of the legs during pregnancy
- Therapeutic for high blood pressure and asthma

## Contraindications
- Heart problems
- Headache
- Knee or ankle injury

## Modifications
- Place a blanket or block between the sit bones and the calves

## Preparatory Poses

- [Child's Pose](/library/3c43cae2-b13c-429f-90f4-61460cd74d24)

- [Bound Angle Pose](/library/9d2df40a-159b-4e35-889b-8e1225a0a178)",cdbdccbc-9125-4d58-bf12-58fbb889c8c6,2025-05-15 14:41:05.419676+00,2025-05-15 14:41:05.419676+00
300cc7d2-3a21-43b0-b2e7-a136fd5f0b22,asana,Thunderbolt Pose,"## Sanskrit Name
Vajrasana

## Category
Seated

## Benefits
- Stretches the thighs, knees, and ankles
- Strengthens the arches
- Improves digestion and relieves gas
- Helps relieve menopause symptoms
- Reduces swelling of the legs during pregnancy
- Therapeutic for high blood pressure and asthma

## Contraindications
- Heart problems
- Headache
- Knee or ankle injury

## Modifications
- Place a blanket or block between the sit bones and the calves

## Preparatory Poses

- [Child's Pose](/library/3c43cae2-b13c-429f-90f4-61460cd74d24)

- [Bound Angle Pose](/library/9d2df40a-159b-4e35-889b-8e1225a0a178)",cdbdccbc-9125-4d58-bf12-58fbb889c8c6,2025-05-15 14:41:05.462498+00,2025-05-15 14:41:05.462498+00
ab04dad7-4c88-454b-9b32-c33663ce3afa,asana,Cow Face Pose,"## Sanskrit Name
Gomukhasana

## Category
Seated

## Benefits
- Stretches the ankles, hips and thighs, shoulders, armpits and triceps, and chest

## Contraindications
- Neck injury
- Shoulder injury
- Knee injury

## Modifications
- Clasp a towel behind the back

## Preparatory Poses

- [Bound Angle Pose](/library/9d2df40a-159b-4e35-889b-8e1225a0a178)

- [Reclining Hero Pose](/library/eaed363b-88c3-4a81-87b6-391a4e23056d)

- [Reclining Bound Angle Pose](/library/7f2c2e70-d97c-4bcc-b542-a80d543f6679)

- [Hand-to-Big Toe Pose](/library/923dacb5-cd0b-4afa-9e4d-915a782e36d0)

- [Wide-Angle Seated Forward Fold](/library/34ba6f9d-9884-4077-9334-f40a653cf8e6)

- [Hero's Pose](/library/066ba829-a02c-487d-a88e-6647f167e0c3)",cdbdccbc-9125-4d58-bf12-58fbb889c8c6,2025-05-15 14:41:05.50475+00,2025-05-15 14:41:05.50475+00
05ad0b47-7d14-4e32-a2d5-13df1cc0d667,asana,Fire Log Pose,"## Sanskrit Name
Agnistambhasana

## Category
Seated

## Benefits
- Stretches the hips and groin

## Contraindications
- Low back injury
- Knee injury

## Modifications
- Figure 4 stretch

## Preparatory Poses

- [Bound Angle Pose](/library/9d2df40a-159b-4e35-889b-8e1225a0a178)

- [Reclining Bound Angle Pose](/library/7f2c2e70-d97c-4bcc-b542-a80d543f6679)

- [Pigeon Pose](/library/54c652e9-0c5e-40e6-a3b9-b3f58c2dc419)",cdbdccbc-9125-4d58-bf12-58fbb889c8c6,2025-05-15 14:41:05.550254+00,2025-05-15 14:41:05.550254+00
b64f57ab-95fb-4740-9f55-da2fe0cf0d8a,asana,Easy Pose,"## Sanskrit Name
Sukhasana

## Category
Seated

## Benefits
- Calms the brain
- Strengthens the back
- Stretches the knees and ankles

## Contraindications
- Knee injury

## Modifications
- Sit on a blanket or block",cdbdccbc-9125-4d58-bf12-58fbb889c8c6,2025-05-15 14:41:05.596325+00,2025-05-15 14:41:05.596325+00
34ba6f9d-9884-4077-9334-f40a653cf8e6,asana,Wide-Angle Seated Forward Fold,"## Sanskrit Name
Upavistha Konasana

## Category
Seated

## Benefits
- Stretches the insides and backs of the legs
- Stimulates the abdominal organs
- Strengthens the spine
- Calms the brain
- Releases groins

## Contraindications
- Low back injury
- Hamstring injury

## Modifications
- Blankets under knees
- Stay upright

## Preparatory Poses

- [Bound Angle Pose](/library/9d2df40a-159b-4e35-889b-8e1225a0a178)

- [Staff Pose](/library/ef0d0f31-fd77-4329-85e3-b031539c66d6)

- [Wide-leg Forward Fold](/library/f26ce72d-8e97-4e97-970c-9a46c02936c1)

- [Reclining Bound Angle Pose](/library/7f2c2e70-d97c-4bcc-b542-a80d543f6679)

- [Hand-to-Big Toe Pose](/library/923dacb5-cd0b-4afa-9e4d-915a782e36d0)",cdbdccbc-9125-4d58-bf12-58fbb889c8c6,2025-05-15 14:41:05.647103+00,2025-05-15 14:41:05.647103+00
54c652e9-0c5e-40e6-a3b9-b3f58c2dc419,asana,Pigeon Pose,"## Sanskrit Name
Eka Pada Rajakapotasana

## Category
Seated

## Benefits
- Stretches the thighs, groins and psoas, abdomen, chest and shoulders, and neck
- Stimulates the abdominal organs
- Opens the shoulders and chest

## Contraindications
- Sacroiliac injury
- Ankle injury
- Knee injury
- Tight hips or thighs

## Modifications
- Blanket or block under front hip
- Stay upright
- Figure 4 stretch

## Preparatory Poses

- [Cow Face Pose](/library/ab04dad7-4c88-454b-9b32-c33663ce3afa)

- [Reclining Hero Pose](/library/eaed363b-88c3-4a81-87b6-391a4e23056d)

- [Reclining Bound Angle Pose](/library/7f2c2e70-d97c-4bcc-b542-a80d543f6679)

- [Extended Side Angle](/library/01dc3f1e-585b-4b0c-ba14-6ca6d66e08e1)

- [Extended Triangle](/library/853d6097-da35-43b8-a56e-5a1a3b6e014f)

- [Hero's Pose](/library/066ba829-a02c-487d-a88e-6647f167e0c3)

- [Tree Pose](/library/1db276d9-b666-4d1d-9147-cba461bc8824)",cdbdccbc-9125-4d58-bf12-58fbb889c8c6,2025-05-15 14:41:05.693095+00,2025-05-15 14:41:05.693095+00
b1e15c5c-0436-474c-9c4e-2d7a50b9724d,asana,Cat/Cow Pose,"## Sanskrit Name
Marjaryasana/Bitilasana

## Category
Seated

## Benefits
- Stretches the hips, thighs, and ankles
- Calms the brain and helps relieve stress and fatigue
- Relieves back and neck pain when done with head and torso supported

## Contraindications
- Spine injury

## Modifications
- Blanket under knees

## Preparatory Poses

- [Child's Pose](/library/3c43cae2-b13c-429f-90f4-61460cd74d24)",cdbdccbc-9125-4d58-bf12-58fbb889c8c6,2025-05-15 14:41:05.748638+00,2025-05-15 14:41:05.748638+00
3c43cae2-b13c-429f-90f4-61460cd74d24,asana,Child's Pose,"## Sanskrit Name
Balasana

## Category
Seated

## Benefits
- Stretches the hips, thighs, and ankles
- Calms the brain and helps relieve stress and fatigue
- Relieves back and neck pain when done with head and torso supported

## Contraindications
- Knee injury

## Modifications
- Bolster or block under head or torso",cdbdccbc-9125-4d58-bf12-58fbb889c8c6,2025-05-15 14:41:05.799046+00,2025-05-15 14:41:05.799046+00
d56b1f9c-dec5-4bd6-810e-dd5041b91d2d,asana,Extended Hand-to-Big Toe Pose,"## Sanskrit Name
Utthita Hasta Padangusthasana

## Category
Standing Balance

## Benefits
- Strengthens the legs and ankles
- Stretches the backs of the legs
- Improves sense of balance

## Contraindications
- Ankle injury
- Low back injury
- Hamstring injury

## Modifications
- Hand on a wall
- Hold knee instead of toe

## Preparatory Poses

- [Standing Forward Fold](/library/8675b2a8-57b3-448c-b24e-ee217e76f0c0)

- [Extended Triangle](/library/853d6097-da35-43b8-a56e-5a1a3b6e014f)",cdbdccbc-9125-4d58-bf12-58fbb889c8c6,2025-05-15 14:41:05.841005+00,2025-05-15 14:41:05.841005+00
1db276d9-b666-4d1d-9147-cba461bc8824,asana,Tree Pose,"## Sanskrit Name
Vrksasana

## Category
Standing Balance

## Benefits
- Strengthens thighs, calves, ankles, and spine
- Stretches the groins and inner thighs, chest and shoulders
- Improves sense of balance
- Relieves sciatica and reduces flat feet

## Contraindications
- Headache
- Insomnia
- Low blood pressure
- High blood pressure

## Modifications
- Stand with back against a wall
- Heel on ankle with toes still on floor

## Preparatory Poses

- [Bound Angle Pose](/library/9d2df40a-159b-4e35-889b-8e1225a0a178)

- [Extended Triangle](/library/853d6097-da35-43b8-a56e-5a1a3b6e014f)

- [Warrior II](/library/01afc385-167a-450d-a429-6d0225e166fc)",cdbdccbc-9125-4d58-bf12-58fbb889c8c6,2025-05-15 14:41:05.887287+00,2025-05-15 14:41:05.887287+00
be26591c-a464-46c1-95cd-0d92340b9f41,asana,Eagle Pose,"## Sanskrit Name
Garudasana

## Category
Standing Balance

## Benefits
- Strengthens and stretches the ankles and calves
- Stretches the thighs, hips, shoulders, and upper back
- Improves concentration
- Improves sense of balance

## Contraindications
- Knee injury

## Modifications
- Brace yourself on a wall
- Keep wrapped foot on the ground

## Preparatory Poses

- [Downward Facing Dog Pose](/library/3cad1dab-c498-4539-922e-ab891d3dd287)

- [Cow Face Pose](/library/ab04dad7-4c88-454b-9b32-c33663ce3afa)

- [Wide-leg Forward Fold](/library/f26ce72d-8e97-4e97-970c-9a46c02936c1)

- [Tree Pose](/library/1db276d9-b666-4d1d-9147-cba461bc8824)",cdbdccbc-9125-4d58-bf12-58fbb889c8c6,2025-05-15 14:41:05.936881+00,2025-05-15 14:41:05.936881+00
1e0dea6d-97a8-4670-90cf-e1402c70a28c,asana,Lord of the Dance Pose,"## Sanskrit Name
Natarajasana

## Category
Standing Balance

## Benefits
- Stretches the shoulders and chest
- Stretches the thighs, groins, and abdomen
- Strengthens the legs and ankles
- Improves balance

## Contraindications
- Back injury
- Shoulder injury
- Quadricep injury

## Modifications
- Hands on a wall
- Hold foot without leaning forward

## Preparatory Poses

- [Bow Pose](/library/bd31cf6f-9b3d-46bb-9f3f-5cb5bdd9bb77)

- [Reclining Hero Pose](/library/eaed363b-88c3-4a81-87b6-391a4e23056d)

- [Hand-to-Big Toe Pose](/library/923dacb5-cd0b-4afa-9e4d-915a782e36d0)

- [Upward Bow Pose](/library/73df70c0-931c-4c9c-9f24-29c04060141a)

- [Camel Pose](/library/409184b9-9350-4ef9-81eb-8c47530b790c)

- [Standing Forward Fold](/library/8675b2a8-57b3-448c-b24e-ee217e76f0c0)

- [Warrior III](/library/c4434ca4-0cd9-4ff9-86c5-728b85c79814)

- [Warrior I](/library/ae72c8be-0a05-4dde-aaf5-1fb471bc43f3)

- [Hero's Pose](/library/066ba829-a02c-487d-a88e-6647f167e0c3)

- [Tree Pose](/library/1db276d9-b666-4d1d-9147-cba461bc8824)",cdbdccbc-9125-4d58-bf12-58fbb889c8c6,2025-05-15 14:41:05.986543+00,2025-05-15 14:41:05.986543+00
fdb14a3d-aba9-48a9-9826-24844f3e113b,asana,Reclining Hand-to-Big-Toe Pose,"## Sanskrit Name
Supta Padangusthasana

## Category
Supine

## Benefits
- Stretches hamstrings, calves, and groins
- Strengthens the knees
- Relieves backache and sciatica
- Improves digestion
- Therapeutic for high blood pressure

## Contraindications
- Hamstring injury
- Knee injury
- Neck problems

## Modifications
- Use a strap around the foot
- Keep the raised leg bent
- Support head with a folded blanket

## Preparatory Poses

- [Staff Pose](/library/ef0d0f31-fd77-4329-85e3-b031539c66d6)

- [Standing Forward Fold](/library/8675b2a8-57b3-448c-b24e-ee217e76f0c0)

- [Head-to-Knee Pose](/library/50967abd-b36b-4e00-8cf4-52f83f9f235c)

- [Bound Angle Pose](/library/9d2df40a-159b-4e35-889b-8e1225a0a178)",cdbdccbc-9125-4d58-bf12-58fbb889c8c6,2025-05-15 14:41:06.030237+00,2025-05-15 14:41:06.030237+00
7f2c2e70-d97c-4bcc-b542-a80d543f6679,asana,Reclining Bound Angle Pose,"## Sanskrit Name
Supta Baddha Konasana

## Category
Supine

## Benefits
- Opens the hips and groin
- Stimulates abdominal organs and improves circulation
- Helps relieve stress and anxiety
- Stretches the inner thighs
- Beneficial for menstrual discomfort

## Contraindications
- Groin or knee injury
- Lower back issues

## Modifications
- Support knees with blocks or blankets
- Bolster under the spine
- Pillow under head and neck

## Preparatory Poses

- [Bound Angle Pose](/library/9d2df40a-159b-4e35-889b-8e1225a0a178)

- [Hand-to-Big Toe Pose](/library/923dacb5-cd0b-4afa-9e4d-915a782e36d0)

- [Hero's Pose](/library/066ba829-a02c-487d-a88e-6647f167e0c3)

- [Child's Pose](/library/3c43cae2-b13c-429f-90f4-61460cd74d24)",cdbdccbc-9125-4d58-bf12-58fbb889c8c6,2025-05-15 14:41:06.079729+00,2025-05-15 14:41:06.079729+00
923dacb5-cd0b-4afa-9e4d-915a782e36d0,asana,Hand-to-Big Toe Pose,"## Sanskrit Name
Padangusthasana

## Category
Supine

## Benefits
- Stretches hips, thighs, hamstrings, groins, and calves
- Strengthens the knees
- Stimulates the prostate gland
- Improves digestion
- Relieves backache, sciatica, and menstrual discomfort

## Contraindications
- Headache
- High blood pressure

## Modifications
- Strap around foot

## Preparatory Poses

- [Downward Facing Dog Pose](/library/3cad1dab-c498-4539-922e-ab891d3dd287)

- [Bound Angle Pose](/library/9d2df40a-159b-4e35-889b-8e1225a0a178)

- [Standing Forward Fold](/library/8675b2a8-57b3-448c-b24e-ee217e76f0c0)",cdbdccbc-9125-4d58-bf12-58fbb889c8c6,2025-05-15 14:41:06.13098+00,2025-05-15 14:41:06.13098+00
050b7322-97e1-44e1-95a8-82eabf68b3ed,asana,Revolved Abdomen Pose,"## Sanskrit Name
Jathara Parivartanasana

## Category
Supine

## Benefits
- Stretches the back muscles
- Realigns and lengthens the spine
- Helps hydrate the spinal disks
- Improves digestion

## Contraindications
- Knee injury
- Hip injury
- Back injury

## Modifications
- Place a blanket under the knees
- Eagle pose legs

## Preparatory Poses

- [Half Lord of the Fishes Pose](/library/a7259200-a763-4349-9efa-e64d5b471fda)

- [Eagle Pose](/library/be26591c-a464-46c1-95cd-0d92340b9f41)",cdbdccbc-9125-4d58-bf12-58fbb889c8c6,2025-05-15 14:41:06.172329+00,2025-05-15 14:41:06.172329+00
eaed363b-88c3-4a81-87b6-391a4e23056d,asana,Reclining Hero Pose,"## Sanskrit Name
Supta Virasana

## Category
Supine

## Benefits
- Stretches the abdomen, thighs and deep hip flexors
- Opens the chest and shoulders
- Improves digestion
- Helps relieve respiratory conditions
- Reduces fatigue

## Contraindications
- Knee injury
- Ankle problems
- Lower back issues
- Heart conditions

## Modifications
- Support upper body with bolster or blankets
- Keep knees wider apart
- Use blocks under hips

## Preparatory Poses

- [Hero's Pose](/library/066ba829-a02c-487d-a88e-6647f167e0c3)

- [Thunderbolt Pose](/library/300cc7d2-3a21-43b0-b2e7-a136fd5f0b22)

- [Bound Angle Pose](/library/9d2df40a-159b-4e35-889b-8e1225a0a178)

- [Bridge Pose](/library/f31397c7-43f9-4bbf-a6a0-63ddb219a093)",cdbdccbc-9125-4d58-bf12-58fbb889c8c6,2025-05-15 14:41:06.229547+00,2025-05-15 14:41:06.229547+00
9768333d-6e0d-4d9d-bd8b-45735b022121,asana,Happy Baby Pose,"## Sanskrit Name
Ananda Balasana

## Category
Supine

## Benefits
- Gently stretches the inner groins and back spine
- Calms the brain and helps relieve stress and fatigue

## Contraindications
- Knee injury
- Neck injury

## Modifications
- Hold ankles or calves
- Place a blanket under head or hips

## Preparatory Poses

- [Child's Pose](/library/3c43cae2-b13c-429f-90f4-61460cd74d24)

- [Hero's Pose](/library/066ba829-a02c-487d-a88e-6647f167e0c3)",cdbdccbc-9125-4d58-bf12-58fbb889c8c6,2025-05-15 14:41:06.271003+00,2025-05-15 14:41:06.271003+00
b743087e-759d-438d-abf7-3e82353b1971,asana,Knees to Chest Pose,"## Sanskrit Name
Apanasana

## Category
Supine

## Benefits
- Relieves lower back pain
- Relieves gastrointestinal discomfort

## Contraindications
- Not recommended after second trimester of pregnancy

## Modifications
- Blanket underneath head

## Preparatory Poses

- [Child's Pose](/library/3c43cae2-b13c-429f-90f4-61460cd74d24)",cdbdccbc-9125-4d58-bf12-58fbb889c8c6,2025-05-15 14:41:06.31654+00,2025-05-15 14:41:06.31654+00
823ecc71-d16a-4677-9bad-da6071627cba,asana,Corpse Pose,"## Sanskrit Name
Savasana

## Category
Supine

## Benefits
- Calms the brain and helps relieve stress and mild depression
- Relaxes the body
- Reduces headache, fatigue, and insomnia
- Helps to lower blood pressure

## Contraindications
- Back injury or discomfort

## Modifications
- Blanket under the head
- Blanket under knees
- Blanket under heels",cdbdccbc-9125-4d58-bf12-58fbb889c8c6,2025-05-15 14:41:06.364411+00,2025-05-19 19:22:59.411431+00
d279ca1c-1c14-44fa-8115-be0ac9f8ad71,asana,Sun Salutation A,"## Sanskrit Name
Surya Namaskar A

## Category
Warm up

## Steps

[Mountain Pose](/library/0fd355c7-8b45-45e6-a687-70bfbef3ab14)

[Upward Salute](/library/45c3e88f-fa10-404c-a7e2-59641ee057f2)

[Standing Forward Fold](/library/8675b2a8-57b3-448c-b24e-ee217e76f0c0)

[Halfway Lift](/library/7304ef05-690a-4706-bc29-9cba81e12abd)

[Four-Limbed Staff Pose](/library/fef6fa0f-535c-479c-925b-e89714808901)

[Upward Facing Dog Pose](/library/c542461f-d19c-440e-bcc6-b8c2d974869d)

[Downward Facing Dog Pose](/library/3cad1dab-c498-4539-922e-ab891d3dd287)

[Halfway Lift](/library/7304ef05-690a-4706-bc29-9cba81e12abd)

[Standing Forward Fold](/library/8675b2a8-57b3-448c-b24e-ee217e76f0c0)

[Upward Salute](/library/45c3e88f-fa10-404c-a7e2-59641ee057f2)

[Mountain Pose](/library/0fd355c7-8b45-45e6-a687-70bfbef3ab14)",cdbdccbc-9125-4d58-bf12-58fbb889c8c6,2025-05-19 19:22:35.485665+00,2025-05-19 19:24:46.45248+00
29c70c85-6542-4302-93ac-ad726a724db7,asana,Sun Salutation B,"## Sanskrit Name

Surya Namaskar B

## Category

Warm up

## Steps

[Mountain Pose](/library/0fd355c7-8b45-45e6-a687-70bfbef3ab14)

[Chair Pose](/library/96d01cb8-8d19-4d8f-af0e-a284c87b52b3)

[Standing Forward Fold](/library/8675b2a8-57b3-448c-b24e-ee217e76f0c0)

[Halfway Lift](/library/7304ef05-690a-4706-bc29-9cba81e12abd)

[Four-Limbed Staff Pose](/library/fef6fa0f-535c-479c-925b-e89714808901)

[Upward Facing Dog Pose](/library/c542461f-d19c-440e-bcc6-b8c2d974869d)

[Downward Facing Dog Pose](/library/3cad1dab-c498-4539-922e-ab891d3dd287)

[Warrior I](/library/ae72c8be-0a05-4dde-aaf5-1fb471bc43f3) (Right side)

[Four-Limbed Staff Pose](/library/fef6fa0f-535c-479c-925b-e89714808901)

[Upward Facing Dog Pose](/library/c542461f-d19c-440e-bcc6-b8c2d974869d)

[Downward Facing Dog Pose](/library/3cad1dab-c498-4539-922e-ab891d3dd287)

[Warrior I](/library/ae72c8be-0a05-4dde-aaf5-1fb471bc43f3) (Left side)

[Four-Limbed Staff Pose](/library/fef6fa0f-535c-479c-925b-e89714808901)

[Upward Facing Dog Pose](/library/c542461f-d19c-440e-bcc6-b8c2d974869d)

[Downward Facing Dog Pose](/library/3cad1dab-c498-4539-922e-ab891d3dd287)

[Halfway Lift](/library/7304ef05-690a-4706-bc29-9cba81e12abd)

[Standing Forward Fold](/library/8675b2a8-57b3-448c-b24e-ee217e76f0c0)

[Chair Pose](/library/96d01cb8-8d19-4d8f-af0e-a284c87b52b3)

[Mountain Pose](/library/0fd355c7-8b45-45e6-a687-70bfbef3ab14)",cdbdccbc-9125-4d58-bf12-58fbb889c8c6,2025-05-19 19:29:47.922878+00,2025-05-19 19:30:34.642408+00
